# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.166601300239562988e+00 3.432111814618110657e-02 5.210458636283874512e-01 1.452150464057922363e+00 1.153772473335266113e+00 3.432111814618110657e-02 5.210458636283874512e-01 1.452150464057922363e+00
7.170000000000000000e+02 7.036685474304249510e-07 1.952334685029200045e-07 4.193009317532414570e-08 9.981394555325096007e-08 5.454156735140713863e-07 1.952334685029200045e-07 4.193009317532414570e-08 9.981394555325096007e-08
